,Item,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Unit_Retail,Total_units,Total_units,Total_units,Total_units,Total_units,Item,Slope,Intercept,R_squared,predicted_min_quantity,predicted_max_quantity,predicted_median_quantity,predicted_average_quantity,min_avg_elasticity,max_avg_elasticity,avg_elasticity
96,1380023260,14.065187969924812,1870.67,11.59,14.99,13.99,1.1654135338345866,155.0,1.0,4.0,1.0,133,-0.0602029859018324,2.0121798468945924,0.022191471791598028,1.314427240292355,1.1097370882261246,1.169940074127957,1.1654135338345863,-0.622829875118095,-0.7688322059944054,-0.6958310405562502
97,1380023270,13.89918367346939,2724.2400000000002,11.59,14.99,13.99,1.2653061224489797,248.0,1.0,4.0,1.0,196,-0.032912063042964124,1.7227569317559417,0.006150816830960676,1.3413061210879875,1.2294051067419094,1.2623171697848736,1.2653061224489794,-0.3218359854078618,-0.3811273317711285,-0.35148165858949515
98,1380024569,3.4542352941176473,587.22,1.99,3.99,3.99,1.6705882352941177,284.0,1.0,10.0,1.0,170,-0.7704386543247703,4.331864627015245,0.20343095930510735,2.7986917049089524,1.2578143962594117,1.2578143962594117,1.670588235294118,-0.9385067326162696,-1.9585170975735482,-1.4485119150949088
99,1380025407,6.4478125,412.66,4.99,6.99,6.29,1.171875,75.0,1.0,4.0,1.0,64,-0.24356853573669499,2.742359249329759,0.04749030354318211,1.526952256003651,1.039815184530261,1.2103131595459475,1.1718750000000002,-1.0322599330722404,-1.4798764931103634,-1.256068213091302
100,1380029492,3.1958620689655173,370.72,-3.01,3.99,3.88,1.9482758620689655,226.0,1.0,14.0,1.0,116,-0.4529484208850917,3.395836539573459,0.07995135907235298,4.759211286437585,1.588572340241943,1.6383966665393033,1.9482758620689657,-0.012551038679084386,-0.9202613996013084,-0.46640621914019637
101,1380031251,3.4411607142857146,385.41,1.99,3.99,3.88,2.017857142857143,226.0,1.0,8.0,2.0,112,-0.5713804686684413,3.984069164549143,0.13482251341628004,2.8470220318989448,1.7042610945620624,1.7671129461155908,2.0178571428571432,-0.6378902831636689,-1.140753684015994,-0.8893219835898314
102,1380036604,3.5745106382978724,840.01,1.99,3.99,3.99,1.9063829787234043,448.0,1.0,11.0,1.0,235,-1.089588963839841,5.801130321340873,0.25077404325181885,3.632848283299589,1.4536703556199067,1.4536703556199067,1.9063829787234052,-1.0945615183512774,-2.4529989521577917,-1.7737802352545344
103,1380036893,6.250465116279069,268.77,-1.01,6.99,6.29,1.1162790697674418,48.0,1.0,2.0,1.0,43,-0.023907174928347874,1.265710032685862,0.008669496592437723,1.2898562793634933,1.0985988799367103,1.1153339023865538,1.116279069767442,-0.05206885651135119,-0.14291627929649728,-0.09749256790392423
104,1380039332,5.572608695652173,128.17,4.64,6.29,6.29,1.0434782608695652,24.0,1.0,2.0,1.0,23,0.04662004662004661,0.7836829836829837,0.03496503496503496,1.0,1.0769230769230769,1.0769230769230769,1.0434782608695652,0.2329911223528244,0.2608163655482262,0.24690374395052528
105,1380042784,3.565157894736842,338.69,1.99,3.99,3.88,1.5473684210526315,147.0,1.0,7.0,1.0,95,-0.8232534718121463,4.48239703545322,0.3131878508646231,2.8441226265470485,1.197615682922756,1.2881735648220922,1.547368421052632,-1.0414009669463982,-2.2658819619112864,-1.6536414644288424
106,1380044344,4.412222222222223,198.55,3.69,4.49,4.49,1.5777777777777777,71.0,1.0,5.0,1.0,45,-0.21250000000000036,2.5153750000000015,0.002770322085889583,1.7312500000000002,1.5612499999999998,1.5612499999999998,1.5777777777777775,-0.5203105981112289,-0.6026459006238656,-0.5614782493675472
107,1380044730,3.520394736842105,802.65,1.99,3.99,3.99,1.8859649122807018,430.0,1.0,8.0,1.0,228,-1.0415922623982075,5.5527808307628135,0.27938592196938344,3.4800122285903807,1.3968277037939654,1.3968277037939654,1.885964912280703,-1.0696252276100473,-2.3829616915627385,-1.726293459586393
108,1380044784,3.858112449799197,960.6700000000001,2.49,3.99,3.99,1.8152610441767068,452.0,1.0,6.0,1.0,249,-0.23894802175957255,2.7371493817822032,0.006606215484935427,2.1421688076008674,1.7837467749615086,1.7837467749615086,1.8152610441767068,-0.38329647488394375,-0.5210577577670363,-0.45217711632549007
109,1380044786,3.665397923875432,1059.3,1.99,3.99,3.99,2.1003460207612457,607.0,1.0,12.0,2.0,289,-1.0600728992541333,5.985935024843958,0.17819056850744117,3.876389955328232,1.7562441568199656,1.7562441568199656,2.1003460207612474,-1.0030782851346551,-2.104262962469211,-1.553670623801933
110,1380044788,3.8325694444444443,1103.78,2.49,3.99,3.99,2.0555555555555554,592.0,1.0,13.0,1.0,288,-1.82473893781395,9.048994252709313,0.21933167748187352,4.505394297552577,1.7682858908316526,1.7682858908316526,2.055555555555558,-1.7584403037077045,-3.73293382039094,-2.7456870620493223
111,1380044790,3.621268656716418,970.5,1.99,3.99,3.99,1.9962686567164178,535.0,1.0,13.0,1.0,268,-1.3704071633563244,6.958881164318332,0.29588489419463,4.231770909239247,1.4909565825265974,1.4909565825265974,1.9962686567164187,-1.234693948432077,-2.9910706575574806,-2.1128823029947785
112,1380045380,4.203333333333334,63.050000000000004,3.69,4.49,4.49,1.2,18.0,1.0,2.0,1.0,15,0.02916396629941665,1.077414128321452,0.0007290991574854147,1.1850291639662995,1.2083603370058327,1.2083603370058327,1.2,0.09651911632835945,0.1052716557681433,0.10089538604825138
113,1380046383,3.943846153846154,153.81,3.49,3.99,3.99,1.1538461538461537,45.0,1.0,2.0,1.0,39,0.47999999999999976,-0.7392000000000001,0.026181818181818174,0.9359999999999993,1.175999999999999,1.175999999999999,1.1538461538461529,1.707420494699647,1.634548335974638,1.6709844153371425
114,1380047562,4.332465753424658,316.27000000000004,2.99,4.49,4.49,1.4383561643835616,105.0,1.0,4.0,1.0,73,-1.2334568554790888,6.7822657490735825,0.46898734877060705,3.0942297511911065,1.2440444679724738,1.2440444679724738,1.4383561643835625,-1.992669471865349,-4.05686262317683,-3.0247660475210894
115,1380048290,3.934776119402985,263.63,3.49,3.99,3.99,1.4328358208955223,96.0,1.0,6.0,1.0,67,-0.20139309509388315,2.2252725620835885,0.0008251781160655133,1.5224106602059364,1.4217141126589947,1.4217141126589947,1.4328358208955225,-0.5059810248072453,-0.5591057181561695,-0.5325433714817074
116,1380049730,3.4627922077922078,533.27,1.99,3.99,3.88,1.7272727272727273,266.0,1.0,11.0,1.0,154,-0.8810748671599767,4.7782519117558495,0.24359000710099424,3.024912926107496,1.262763191787542,1.3596814271751398,1.7272727272727275,-1.0109702188747973,-2.1961167297666413,-1.6035434743207193
117,1380051286,4.409117647058824,299.82,3.69,4.49,4.49,1.338235294117647,91.0,1.0,4.0,1.0,68,-0.08251075677043823,1.7020349278663647,0.0006335022776062877,1.3975702353834476,1.331561629967097,1.331561629967097,1.3382352941176472,-0.24426601928591754,-0.2750295069351458,-0.25964776311053167
118,1380052793,3.84,15.36,3.84,3.84,3.84,1.75,7.0,1.0,4.0,1.0,4,inf,0.0,0.0,inf,inf,inf,inf,,,
119,1380055131,17.762542372881356,5239.95,14.99,18.69,18.49,1.4542372881355932,429.0,1.0,6.0,1.0,295,-0.15265265102429956,4.165736470287385,0.05810888000343088,1.8774732314331346,1.312658422643226,1.3431889528480863,1.4542372881355936,-1.5006593134787816,-2.0111264794398935,-1.7558928964593377
120,1380055239,3.287725631768953,910.7,1.79,3.49,3.49,1.9530685920577617,541.0,1.0,12.0,1.0,277,-2.601383657281759,10.505704320167865,0.4866898244948176,5.849227573633517,1.4268753562545253,1.4268753562545253,1.9530685920577646,-1.6929775791809007,-5.216496179123741,-3.4547368791523207
121,1380055478,10.464782608695652,1203.45,8.99,10.99,10.99,1.1217391304347826,129.0,1.0,2.0,1.0,115,-0.01605096217337987,1.2897089602396,0.0012361738194349855,1.1454108103009149,1.1133088859541551,1.1133088859541551,1.1217391304347823,-0.13773591862308499,-0.15407718383009947,-0.14590655122659224
122,1380055510,10.445769230769232,1086.3600000000001,8.99,10.99,10.99,1.1346153846153846,118.0,1.0,3.0,1.0,104,-0.02687548192455399,1.4153504667649852,0.00262896403567163,1.173739884263245,1.119988920414137,1.119988920414137,1.1346153846153846,-0.22628478020417125,-0.2555200605335968,-0.24090242036888404
123,1380055812,5.5104419889502765,997.3900000000001,2.99,5.79,5.69,1.4640883977900552,265.0,1.0,5.0,1.0,181,-0.40167663416563926,3.677504188676613,0.11041609716718057,2.4764910525213515,1.3517964768575617,1.3919641402741254,1.464088397790055,-0.866478894816343,-1.6119705544686482,-1.2392247246424957
124,1380058147,4.49,264.91,4.49,4.49,4.49,1.1864406779661016,70.0,1.0,3.0,1.0,59,inf,0.0,0.0,inf,inf,inf,inf,,,
125,1380063913,4.341428571428572,151.95000000000002,3.69,4.49,4.49,1.0571428571428572,37.0,1.0,2.0,1.0,35,0.13584117032392884,0.46739811912225737,0.02140527532377061,0.9686520376175548,1.077324973876698,1.077324973876698,1.057142857142857,0.5385533645768846,0.5620471647970484,0.5503002646869666
126,1380065473,3.44,6.88,3.44,3.44,3.44,1.0,2.0,1.0,1.0,1.0,2,inf,0.0,0.0,inf,inf,inf,inf,,,
127,1380066199,5.084117647058824,259.29,4.99,5.29,4.99,1.196078431372549,61.0,1.0,3.0,1.0,51,0.26190476190476175,-0.13547619047618986,0.004828411811652025,1.1714285714285713,1.2499999999999998,1.1714285714285713,1.196078431372549,1.1144462849029813,1.1107701116518753,1.1126081982774283
128,1380068700,5.328636363636364,234.46,2.99,5.69,5.69,1.2954545454545454,57.0,1.0,3.0,1.0,44,0.11360845794936085,0.6900763852089284,0.020338459172604514,1.0297656744775174,1.3365085109407917,1.3365085109407917,1.2954545454545454,0.40644212595993107,0.47561848671687823,0.4410303063384047
129,1380074800,3.8225333333333333,573.38,2.49,3.99,3.99,1.7733333333333334,266.0,1.0,6.0,2.0,150,-0.564237924269136,3.9301516067829154,0.0774803224479087,2.5251991753527667,1.6788422889490628,1.6788422889490628,1.7733333333333343,-0.8286015512695117,-1.276912901774393,-1.0527572265219525
130,1380076851,4.99,84.83,4.99,4.99,4.99,1.2941176470588236,22.0,1.0,3.0,1.0,17,inf,0.0,0.0,inf,inf,inf,inf,,,
131,1380078520,5.058750000000001,242.82000000000002,4.99,5.29,4.99,1.1041666666666667,53.0,1.0,2.0,1.0,48,0.3357903357903359,-0.5945126945126951,0.019210330838237803,1.0810810810810811,1.1818181818181819,1.0810810810810811,1.104166666666667,1.5441146845939466,1.5201370384468977,1.5321258615204223
132,1380079188,3.7881025641025645,738.6800000000001,2.49,3.99,3.99,1.7743589743589743,346.0,1.0,10.0,1.0,195,-1.360816883179643,6.929272898805841,0.20947926063693492,3.54083885968853,1.4996135349190656,1.4996135349190656,1.774358974358976,-1.607343363371753,-3.232945071572303,-2.420144217472028
133,1380079873,4.416785714285714,247.34,3.69,4.49,4.49,1.4821428571428572,83.0,1.0,5.0,1.0,56,0.14893767205477523,0.8243170748923552,0.0014035662708154334,1.3738970847744758,1.493047222418296,1.493047222418296,1.482142857142857,0.4227552193552514,0.4458726650406556,0.4343139421979535
134,1380082966,6.2247826086956515,143.17,4.99,6.99,6.39,1.0869565217391304,25.0,1.0,2.0,1.0,23,0.03343426696946755,0.8788354781731013,0.004219086069956613,1.0456724703507443,1.1125410042896795,1.092480444107999,1.0869565217391304,0.17581962785577254,0.2008761385062,0.18834788318098628
135,1380083442,3.018103448275862,175.05,1.99,3.99,2.69,1.7413793103448276,101.0,1.0,7.0,1.0,58,-0.6054776153087224,3.568773388961928,0.19428327424200384,2.3638729344975706,1.1529177038801257,1.9400386037814652,1.7413793103448274,-0.7386378113284164,-1.4660726742432066,-1.1023552427858117
136,1380083662,10.496788511749347,4020.27,5.99,10.99,10.99,1.7441253263707572,668.0,1.0,6.0,1.0,383,-0.11558737021351868,2.9574215061313387,0.006916006044993718,2.265053158552362,1.6871163074847684,1.6871163074847684,1.744125326370757,-0.47532543998876187,-0.7238200171919811,-0.5995727285903715
137,1380083924,4.201764705882353,71.43,3.69,4.49,4.49,1.1764705882352942,20.0,1.0,2.0,1.0,17,0.42024013722126924,-0.5892795883361917,0.14708404802744424,0.9614065180102918,1.2975986277873073,1.2975986277873073,1.1764705882352944,1.5512754560256736,1.4763646744560674,1.5138200652408704
138,1380084580,3.0855882352941175,209.82,1.99,3.99,2.99,1.5294117647058822,104.0,1.0,4.0,1.0,68,-0.2613747667419411,2.3359066699675597,0.09170591736292882,1.8157708841510969,1.2930213506672146,1.5543961174091558,1.529411764705882,-0.3965794488176719,-0.6552432418996593,-0.5259113453586656
139,1380086980,5.493614457831326,911.94,2.99,5.79,5.69,1.4397590361445782,239.0,1.0,7.0,1.0,166,-0.6435351048476107,4.97509279225741,0.21784150412029907,3.0509228287630537,1.249024535189744,1.3133780456745048,1.439759036144578,-1.2157404785830854,-2.7006271871770635,-1.9581838328800745
140,1380092438,5.035205479452054,367.57,4.99,5.29,4.99,1.4383561643835616,105.0,1.0,6.0,1.0,73,-0.6500488758553281,4.711485826001959,0.007109909579667647,1.4677419354838714,1.2727272727272734,1.4677419354838714,1.4383561643835625,-2.242482300385438,-2.4757217439408064,-2.359102022163122
141,1380092936,5.026206896551725,291.52000000000004,4.99,5.29,4.99,1.5344827586206897,89.0,1.0,4.0,1.0,58,-0.40149393090569585,3.55247432306256,0.0019232349456678325,1.5490196078431375,1.4285714285714288,1.5490196078431375,1.53448275862069,-1.3041813502069948,-1.3978463427487948,-1.351013846477895
142,1380093052,3.599769585253456,781.15,-3.01,3.99,3.99,1.8248847926267282,396.0,1.0,9.0,1.0,217,-0.5556693579713685,3.825166446909376,0.1168959629899132,5.497731214403196,1.6080457086036155,1.6080457086036155,1.8248847926267286,-0.04475407237989957,-1.2285137701089248,-0.6366339212444122
143,1380093631,5.59,72.67,4.64,6.99,5.49,1.0769230769230769,14.0,1.0,2.0,1.0,13,-0.12549537648612946,1.7784422314805406,0.12915565830030828,1.1961436845849,0.9012295498424956,1.0894726145716898,1.0769230769230769,-0.5647954222872926,-0.7980839369188883,-0.6814396796030905
144,1380098757,3.84,3.84,3.84,3.84,3.84,1.0,1.0,1.0,1.0,1.0,1,inf,0.0,0.0,inf,inf,inf,inf,,,
145,1450000102,4.514388489208633,627.5,3.99,5.99,4.0,1.3381294964028776,186.0,1.0,4.0,1.0,139,-0.11979423823900524,1.8789272265825594,0.01870113363754267,1.4009482160089284,1.1613597395309179,1.3997502736265384,1.3381294964028774,-0.37194152474639447,-0.5034489443445053,-0.4376952345454499
146,1450000112,6.99,13.98,6.99,6.99,6.99,1.0,2.0,1.0,1.0,1.0,2,inf,0.0,0.0,inf,inf,inf,inf,,,
147,1450000190,1.99,567.15,1.99,1.99,1.99,2.1894736842105265,624.0,1.0,9.0,2.0,285,inf,0.0,0.0,inf,inf,inf,inf,,,
148,1450000256,2.95740374676938,1526.020333333,2.5,3.193333333,3.0,3.5135658914728682,1813.0,1.0,13.0,3.0,516,-3.350884118775064,13.423483139328255,0.04813525468273532,5.046272842390595,2.7229931878235103,3.3708307830030613,3.5135658914728687,-2.1363869242591673,-3.3047722209160044,-2.720579572587586
149,1450000301,3.9891387559808615,833.73,2.99,4.99,4.39,1.5167464114832536,317.0,1.0,5.0,1.0,209,0.10377131726287808,1.1027882280307209,0.009220829507541531,1.4130644666467265,1.6206071011724825,1.5583443108147557,1.5167464114832536,0.2471949392620171,0.2969946016078868,0.27209477043495195
150,1450000373,3.0001529566741807,1464.074642857,3.0,3.0475,3.0,3.5942622950819674,1754.0,1.0,18.0,3.0,488,37.468207621843646,-108.81609158287432,0.0011946702489546437,3.588531282656618,5.368271144694191,3.588531282656618,3.594262295081961,31.299100316627772,25.282440297504262,28.29077030706602
151,1450000420,2.926320754716981,310.19,2.5,3.0,3.0,1.4528301886792452,154.0,1.0,4.0,1.0,106,0.011191538274051383,1.4200801579506792,6.1821139668735075e-06,1.4480590036358076,1.4536547727728333,1.4536547727728333,1.4528301886792452,0.02093457294907206,0.02281953852518201,0.021877055737127032
152,1450000430,2.955699481865285,570.45,2.5,3.0,3.0,1.6994818652849741,328.0,1.0,7.0,1.0,193,-1.3547459914203586,5.703703890185199,0.03080761476142887,2.316838911634303,1.6394659159241236,1.6394659159241236,1.699481865284974,-1.8402631198996158,-2.4164678598955525,-2.1283654898975843
153,1450000461,2.950481727574751,888.095,2.5,3.145,3.0,2.106312292358804,634.0,1.0,8.0,2.0,301,-1.2336640228507312,5.746215449746247,0.017874212715852694,2.662055392619419,1.8663420978806973,2.0452233811940532,2.1063122923588042,-1.410139414310912,-1.8928846485434236,-1.6515120314271678
154,1450000474,2.9562635658930234,635.596666667,2.5,3.096666667,3.0,1.9255813953488372,414.0,1.0,7.0,2.0,215,0.09127800554574525,1.655739553186569,0.00012123703723689329,1.8839345670509322,1.9383971103903195,1.9295735698238048,1.925581395348837,0.13073494400398736,0.14298718239384475,0.13686106319891606
155,1450000494,9.12095238095238,191.54,7.84,9.39,9.39,1.0952380952380953,23.0,1.0,2.0,1.0,21,-0.17187689570105535,2.66291907631334,0.0961153693065112,1.315404214017066,1.0489950256804303,1.0489950256804303,1.0952380952380953,-1.2093025299436706,-1.4837962349659244,-1.3465493824547976
156,1450000501,3.8966538461538462,1013.13,2.99,4.99,4.39,1.7846153846153847,464.0,1.0,7.0,1.0,260,-0.21211915333066328,2.611170299284211,0.019495900106183264,1.9769340308255279,1.5526957241642014,1.6799672161625994,1.7846153846153847,-0.38834826338610823,-0.5648348111237878,-0.47659153725494796
157,1450000711,5.905301204819277,980.28,5.0,6.59,6.19,1.3433734939759037,223.0,1.0,5.0,1.0,166,-0.15716609879210075,2.2714866465296417,0.019891746522391795,1.4856561525691379,1.2357620554896978,1.2986284950065379,1.3433734939759037,-0.6058415289523027,-0.7614325443269515,-0.6836370366396272
158,1450000717,5.8949222797927465,1137.72,5.0,6.59,6.19,1.4196891191709844,274.0,1.0,4.0,1.0,193,-0.07625992187054857,1.8692354316609354,0.006050880710539225,1.4879358223081924,1.3666825465340202,1.3971865152822398,1.4196891191709846,-0.2857472812225982,-0.34169856424231587,-0.31372292273245705
159,1450000727,6.54813953488372,563.14,6.39,6.99,6.39,1.2093023255813953,104.0,1.0,3.0,1.0,86,0.2992117242144996,-0.7499777950482933,0.018537370040415568,1.161985122682359,1.341512157211059,1.161985122682359,1.2093023255813962,1.6325490362608108,1.5880300587185554,1.6102895474896832
160,1450000895,2.54,15.24,2.54,2.54,2.54,1.3333333333333333,8.0,1.0,2.0,1.0,6,inf,0.0,0.0,inf,inf,inf,inf,,,
161,1450000897,3.0031182795698927,279.29,3.0,3.29,3.0,1.3655913978494623,127.0,1.0,4.0,1.0,93,-1.2743628185907068,5.1926536731634245,0.003414461247637062,1.3695652173913042,0.9999999999999991,1.3695652173913042,1.365591397849462,-2.79696990236603,-3.3901526509472637,-3.093561276656647
162,1450000898,3.0,309.0,3.0,3.0,3.0,1.4951456310679612,154.0,1.0,4.0,1.0,103,inf,0.0,0.0,inf,inf,inf,inf,,,
163,1450000901,5.5117391304347825,126.77,5.39,5.59,5.59,1.1304347826086956,26.0,1.0,2.0,1.0,23,-0.7539682539682535,5.286111111111108,0.047751322751322794,1.2222222222222214,1.0714285714285712,1.0714285714285712,1.1304347826086953,-3.4937371663244132,-3.8014887948597376,-3.6476129805920756
164,1450000902,5.513809523809523,115.78999999999999,5.39,5.59,5.59,1.2380952380952381,26.0,1.0,3.0,1.0,21,0.9134615384615378,-3.7985576923076882,0.028452080706179068,1.125,1.3076923076923075,1.3076923076923075,1.2380952380952372,4.214900213136974,3.9841906474820203,4.099545430309497
165,1450000903,4.822,265.21,3.99,5.59,5.39,1.2363636363636363,68.0,1.0,3.0,1.0,55,0.03561358626706393,1.0646349233838541,0.003027697722734989,1.2067331325894393,1.2637148706167416,1.2565921533633286,1.2363636363636363,0.12845456069259525,0.14831880646041737,0.1383866835765063
166,1450000905,4.34,8.68,4.34,4.34,4.34,1.0,2.0,1.0,1.0,1.0,2,inf,0.0,0.0,inf,inf,inf,inf,,,
167,1450000906,4.69438596491228,267.58,3.99,5.59,4.34,1.1929824561403508,68.0,1.0,3.0,1.0,57,-0.13590304108394377,1.8309637847937135,0.043568589369840295,1.2887106508687778,1.0712657851344678,1.2411445864893975,1.1929824561403508,-0.47557631491376695,-0.6172818434102818,-0.5464290791620243
